Curriculum,CONDENSED,,,,,,,,,
Institution,"",,,,,,,,,
Degree Type,"BS",,,,,,,,,
System Type,"semester",,,,,,,,,
CIP,"",,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
2452577601,"MATH 20C","","","1397765375",,,4,"",",BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BE28,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH34,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC27,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,EN30,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,ES27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,NA25,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31",
2459789772,"ETHN UD 7","","",,,,4,"",",ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25",
2461745080,"ELECTIVE 15","","",,,,4,"",",AA25,AA25,AN26,AN26,AN26,AN26,AN27,AN27,AN27,AN27,AN28,AN28,AN28,AN28,AN30,AN30,AN30,CM26,CM26,ED25,ED25,ET25,ET25,GH25,GL25,GL25,GL25,GL25,JS25,PC25,PL25,RE26,RE26,RE26,RE26,SO27,SO28,SO29,SO30,SO31,SO32",
2461764881,"CAT125/PRACTICUM","","",,,,4,"",",SO30",
2462289288,"Senior Media Practice 2","","",,,,4,"",",VA27,VA27,VA27,VA27,VA27,VA27,VA27,VA27",
2463347556,"UD Major - Elective 3","","",,,,4,"",",GL25,GL25,GL25,GL25,GL25,GL25,GL25",
2466138837,"UD LIT ELECTIVE 1","","",,,,4,"",",LN33,LN33,LN33,LN33,LN33,LN33,LN33,LN33,LT34,LT34,LT34,LT34,LT34,LT34,LT34,LT34,LT41,LT41,LT41,LT41,LT41,LT41,LT41,LT41",
2469491790,"CHIN 10A","","",,,,5,"",",CN25,CN25,CN25,CN25,CN25,CN25,CN25,CN25",
2470933772,"PHYS UD RE 4","","",,,,4,"",",PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31",
2474665145,"GE 12","","",,,,4,"",",AA25,AA25,AN26,AN27,AN27,AN28,AN28,AN30,AN30,CL25,CM26,CM26,CN25,CR25,CR25,ED25,ED25,ET25,GH25,GL25,GS25,HI25,IS25,IS27,IS27,IS28,IS28,IS29,IS29,IS30,IS30,IS31,IS31,IS36,IS36,IT25,JA25,JS25,LA25,LA26,LA27,LN25,LN29,LN32,LN33,LN34,LT33,LT34,LT36,LT41,MU25,MU26,PB25,PB28,PB29,PB30,PB31,PL25,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS34,RE26,RE26,RU26,SO25,SO27,SO28,SO29,SO30,SO31,TH26,TH27,US26,US27,VA26,VA27,VA28,VA29,VA30",
2476458453,"UD LIT COURSE 5","","",,,,4,"",",LT41,LT41,LT41,LT41,LT41,LT41,LT41,LT41",
2476770684,"CHINESE STUDIES UD ELECTIVE 4","","",,,,4,"",",CN25,CN25,CN25,CN25,CN25,CN25,CN25,CN25",
2478432079,"DSC 102","","","4011155806",,,4,"",",DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25",
2478823567,"UD Major 2","","",,,,4,"",",EN28,EN28,EN28,EN28,EN28,EN28,EN28,EN28,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA27,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA29,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA30,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA31,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA32,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,UN27,UN27,UNHA,UNHA,UNPS,UNPS,UNSS,UNSS",
2480074480,"LD Major Prep 5","","",,,,4,"",",HS25,HS25,HS25,HS25,HS25,HS25,HS26,HS26,HS26,HS26,HS26,HS26,HS27,HS27,HS27,HS27,HS27,HS27,HS28,HS28,HS28,HS28,HS28,HS28",
2481479430,"GE 10","","",,,,4,"",",AA25,AA25,AA25,AA25,AN26,AN26,AN26,AN26,AN27,AN27,AN27,AN27,AN28,AN28,AN28,AN28,AN29,AN30,AN30,AN30,AN30,BI30,BI31,BI32,BI34,BI35,BI37,BI38,CG25,CG29,CG31,CG32,CG33,CG34,CG35,CH25,CH34,CH35,CH36,CH38,CL25,CL25,CM26,CM26,CM26,CM26,CM26,CN25,CN25,CN25,CR25,CR25,CR25,CR25,CR25,DS25,ED25,ED25,ED25,ED25,ED25,EN25,EN28,EN30,ES25,ES26,ES27,ES28,ET25,ET25,ET25,GH25,GH25,GH26,GL25,GL25,GS25,GS25,HI25,HI25,HS25,HS25,HS26,HS26,HS27,HS27,HS28,HS28,IS25,IS25,IS26,IS27,IS27,IS27,IS28,IS28,IS28,IS29,IS29,IS29,IS30,IS30,IS30,IS31,IS31,IS31,IS34,IS36,IS36,IT25,IT25,JA25,JS25,JS25,LA25,LA26,LA27,LN25,LN25,LN29,LN29,LN32,LN32,LN33,LN33,LN34,LN34,LT33,LT33,LT34,LT34,LT36,LT41,LT41,MA27,MA29,MA30,MA31,MA32,MA33,MA35,MU25,MU25,MU26,MU26,MU27,PB25,PB26,PB27,PB28,PB29,PB30,PB31,PC25,PC26,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PL25,PL25,PS25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS32,PS34,PY26,PY28,PY29,PY30,PY31,PY32,PY33,PY34,RE26,RE26,RE26,RE26,RU26,RU26,SI29,SI30,SI31,SO25,SO27,SO28,SO28,SO29,SO30,SO31,SO32,SO33,TH26,TH26,TH27,TH27,TH27,US26,US26,US27,VA26,VA27,VA27,VA28,VA29,VA30,VA30",
2482644116,"PSYC CORE 4","","",,,,4,"",",PC25,PC25,PC25,PC25,PC25,PC25,PC25,PC25,PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC26",
2486995142,"GE 7","","",,,,4,"",",AA25,AA25,AA25,AA25,AA25,AN26,AN26,AN26,AN26,AN26,AN27,AN27,AN27,AN27,AN27,AN28,AN28,AN28,AN28,AN28,AN29,AN29,AN30,AN30,AN30,AN30,AN30,BE25,BE27,BE28,BE29,BI30,BI30,BI31,BI31,BI32,BI32,BI34,BI34,BI35,BI35,BI37,BI37,BI38,BI38,CE25,CG25,CG25,CG25,CG25,CG29,CG29,CG29,CG29,CG31,CG31,CG31,CG31,CG32,CG32,CG32,CG33,CG33,CG33,CG33,CG34,CG34,CG34,CG34,CG35,CG35,CG35,CG35,CH25,CH25,CH25,CH25,CH34,CH34,CH34,CH35,CH35,CH36,CH36,CH36,CH38,CH38,CL25,CL25,CL25,CL25,CM26,CM26,CM26,CM26,CM26,CN25,CN25,CN25,CN25,CR25,CR25,CR25,CR25,CR25,CS25,CS25,CS26,CS27,CS27,DS25,DS25,DS25,DS25,EC26,EC26,EC26,EC27,EC28,EC37,ED25,ED25,ED25,ED25,ED25,EN25,EN25,EN25,EN25,EN25,EN28,EN28,EN28,EN28,EN28,EN30,EN30,EN30,EN30,EN30,ES25,ES25,ES26,ES26,ES27,ES27,ES28,ES28,ET25,ET25,ET25,ET25,ET25,GH25,GH25,GH25,GH25,GH26,GH26,GL25,GL25,GL25,GL25,GL25,GS25,GS25,GS25,GS25,HI25,HI25,HI25,HI25,HI25,HS25,HS25,HS25,HS26,HS26,HS26,HS27,HS27,HS27,HS28,HS28,HS28,IS25,IS25,IS25,IS25,IS26,IS26,IS26,IS27,IS27,IS27,IS27,IS28,IS28,IS28,IS28,IS29,IS29,IS29,IS29,IS30,IS30,IS30,IS31,IS31,IS31,IS31,IS34,IS34,IS34,IS36,IS36,IS36,IT25,IT25,IT25,IT25,JA25,JA25,JA25,JA25,JS25,JS25,JS25,JS25,LA25,LA25,LA25,LA25,LA26,LA26,LA26,LA26,LA27,LA27,LA27,LA27,LN25,LN25,LN25,LN25,LN29,LN29,LN29,LN29,LN32,LN32,LN32,LN32,LN33,LN33,LN33,LN33,LN34,LN34,LN34,LT33,LT33,LT33,LT33,LT34,LT34,LT34,LT36,LT36,LT36,LT36,LT41,LT41,LT41,LT41,MA27,MA27,MA27,MA27,MA29,MA29,MA29,MA29,MA29,MA30,MA30,MA30,MA30,MA30,MA31,MA31,MA31,MA31,MA31,MA32,MA32,MA32,MA32,MA32,MA33,MA33,MA33,MA33,MA33,MA35,MA35,MA35,MA35,MA35,MC25,MC27,MC30,MC31,MC32,MC33,MC34,MU25,MU25,MU25,MU25,MU25,MU26,MU26,MU26,MU26,MU26,MU27,MU27,MU27,MU27,NA25,NA25,PB25,PB25,PB25,PB25,PB26,PB26,PB26,PB27,PB27,PB28,PB28,PB28,PB28,PB29,PB29,PB29,PB29,PB30,PB30,PB30,PB30,PB31,PB31,PB31,PB31,PC25,PC25,PC26,PC26,PC28,PC28,PC29,PC29,PC30,PC30,PC31,PC31,PC32,PC32,PC33,PC33,PC34,PC34,PC35,PC35,PC35,PL25,PL25,PL25,PL25,PL25,PS25,PS25,PS25,PS25,PS25,PS26,PS26,PS26,PS26,PS26,PS27,PS27,PS27,PS27,PS27,PS28,PS28,PS28,PS28,PS28,PS29,PS29,PS29,PS29,PS29,PS30,PS30,PS30,PS30,PS30,PS31,PS31,PS31,PS31,PS31,PS32,PS32,PS32,PS32,PS32,PS34,PS34,PS34,PS34,PS34,PY26,PY26,PY28,PY28,PY28,PY29,PY29,PY29,PY30,PY30,PY30,PY31,PY31,PY31,PY32,PY32,PY33,PY33,PY33,PY34,PY34,PY34,RE26,RE26,RE26,RE26,RE26,RU26,RU26,RU26,RU26,SE27,SE27,SI29,SI29,SI30,SI30,SI30,SI31,SI31,SO25,SO25,SO25,SO25,SO25,SO27,SO27,SO27,SO27,SO27,SO28,SO28,SO28,SO28,SO28,SO29,SO29,SO29,SO29,SO29,SO30,SO30,SO30,SO30,SO30,SO31,SO31,SO31,SO31,SO31,SO32,SO32,SO32,SO32,SO32,SO33,SO33,SO33,SO33,SO33,TH26,TH26,TH26,TH26,TH27,TH27,TH27,TH27,US26,US26,US26,US26,US26,US27,US27,US27,US27,US27,VA26,VA26,VA26,VA26,VA26,VA27,VA27,VA27,VA27,VA28,VA28,VA28,VA28,VA29,VA29,VA29,VA29,VA30,VA30,VA30,VA30,VA30",
2489631375,"CSE 140","","","4039254719;2592972678",,,4,"",",CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26",
2491723543,"HDS Core Course 4","","",,,,4,"",",HS25,HS25,HS25,HS25,HS25,HS25,HS25,HS25",
2491745541,"LD Language/Language Proficiency Requirement","","",,,,5,"",",LT34",
